hmdb_id;inchi;cid;canonical_smiles;smiles_from_scaffold;smiles_from_generic_scaffold
HMDB0055144;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-60-61(66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)59-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-26,28-29,32,34-35,38-39,42,48,51,61H,4-7,9-10,12-15,18,21-24,27,30-31,33,36-37,40-41,43-47,49-50,52-60H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,51-48-/t61-/m1/s1;131765687;CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0054264;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-26,28-29,32,34-35,38-39,42,44,47-48,51,61H,4-15,18,21-24,27,30-31,33,36-37,40-41,43,45-46,49-50,52-60H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,47-44-,51-48-/t61-/m1/s1;131764864;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0051390;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,25-26,28-29,32,34-35,38-39,42,44,47-48,51,61H,4-6,8-9,11-15,17-18,20-24,27,30-31,33,36-37,40-41,43,45-46,49-50,52-60H2,1-3H3/b10-7-,19-16-,28-25-,29-26-,34-32-,38-35-,42-39-,47-44-,51-48-/t61-/m1/s1;131762121;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0054319;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-26,28-29,32,34-35,38-39,42,44,47,61H,4-6,8-9,11-15,18,21-24,27,30-31,33,36-37,40-41,43,45-46,48-60H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,47-44-/t61-/m1/s1;131764916;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0054000;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-26,28-29,32,34-35,38-39,42,48,51,61H,4-6,8-9,11-15,18,21-24,27,30-31,33,36-37,40-41,43-47,49-50,52-60H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,51-48-/t61-/m1/s1;131764627;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0055675;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-26,28-29,32,34-35,38-39,42,61H,4-6,9,12-15,18,21-24,27,30-31,33,36-37,40-41,43-60H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-/t61-/m1/s1;131766195;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0055772;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-26,28-29,32,34-35,38-39,42,44,47,61H,4-7,9-10,12-15,18,21-24,27,30-31,33,36-37,40-41,43,45-46,48-60H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,47-44-/t61-/m1/s1;131766284;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0055650;InChI=1S/C63H106O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)60-67-62(64)56-53-50-47-44-41-38-35-33-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-26,28-29,32,34-35,38-39,42,48,51,61H,4-7,9-10,12-15,18,21-24,27,30-31,33,36-37,40-41,43-47,49-50,52-60H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,34-32-,38-35-,42-39-,51-48-/t61-/m1/s1;131766170;CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCCCCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048375;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-24-26-28-30-31-33-34-36-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-37-35-32-29-27-25-23-20-17-14-11-8-5-2/h8,11,15,17-18,20,24-27,32,35,39,42,48,51,60H,4-7,9-10,12-14,16,19,21-23,28-31,33-34,36-38,40-41,43-47,49-50,52-59H2,1-3H3/b11-8-,18-15-,20-17-,26-24-,27-25-,35-32-,42-39-,51-48-/t60-/m0/s1;131759216;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0052043;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-24-26-28-30-31-33-35-37-39-42-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-40-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-41-38-36-34-32-29-27-25-23-20-17-14-11-8-5-2/h8,11,15,17-18,20,24-27,32,34,38,41,46,49,60H,4-7,9-10,12-14,16,19,21-23,28-31,33,35-37,39-40,42-45,47-48,50-59H2,1-3H3/b11-8-,18-15-,20-17-,26-24-,27-25-,34-32-,41-38-,49-46-/t60-/m1/s1;131762735;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCC
HMDB0048067;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-24-26-28-30-31-33-35-37-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-36-34-32-29-27-25-23-20-17-14-11-8-5-2/h8,11,15,17-18,20,24-27,32,34,38,41,47,50,60H,4-7,9-10,12-14,16,19,21-23,28-31,33,35-37,39-40,42-46,48-49,51-59H2,1-3H3/b11-8-,18-15-,20-17-,26-24-,27-25-,34-32-,41-38-,50-47-/t60-/m0/s1;131758908;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0054658;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,31-34,38-41,60H,4-15,18,21-24,29-30,35-37,42-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-,33-31-,34-32-,40-38-,41-39-;131765230;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054423;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-28,31,33,38,40,46,49,60H,4-15,18,22-23,29-30,32,34-37,39,41-45,47-48,50-59H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,28-26-,33-31-,40-38-,49-46-/t60-/m1/s1;131765015;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0051559;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-28,31,33,38,40,46,49,60H,4-6,8-9,11-15,17-18,20,22-23,29-30,32,34-37,39,41-45,47-48,50-59H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,28-26-,33-31-,40-38-,49-46-/t60-/m1/s1;131762282;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054369;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-28,31,33,38,40,46,49,60H,4-6,8-9,11-15,18,21-24,29-30,32,34-37,39,41-45,47-48,50-59H2,1-3H3/b10-7-,19-16-,20-17-,27-25-,28-26-,33-31-,40-38-,49-46-/t60-/m1/s1;131764966;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054428;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31,33,38,40,60H,4-6,8-9,11-15,18,22-23,29-30,32,34-37,39,41-59H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,33-31-,40-38-/t60-/m1/s1;131765020;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0044436;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,31-34,38-39,41-42,60H,4-15,18,21-24,29-30,35-37,40,43-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-,33-31-,34-32-,41-38-,42-39-/t60-/m0/s1;131755493;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0048867;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-28,31,33,38,41,47,50,60H,4-15,18,22-23,29-30,32,34-37,39-40,42-46,48-49,51-59H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,28-26-,33-31-,41-38-,50-47-/t60-/m0/s1;131759679;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0048909;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-28,32,34,39,42,48,51,60H,4-15,18,22-23,29-31,33,35-38,40-41,43-47,49-50,52-59H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,28-26-,34-32-,42-39-,51-48-/t60-/m0/s1;131759721;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0048719;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-28,31,33,38,41,47,50,60H,4-6,8-9,11-15,17-18,20,22-23,29-30,32,34-37,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,28-26-,33-31-,41-38-,50-47-/t60-/m0/s1;131759535;CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0044415;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-28,31,33,38,41,47,50,60H,4-6,8-9,11-15,18,21-24,29-30,32,34-37,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,19-16-,20-17-,27-25-,28-26-,33-31-,41-38-,50-47-/t60-/m0/s1;131755472;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0048872;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31,33,38,41,60H,4-6,8-9,11-15,18,22-23,29-30,32,34-37,39-40,42-59H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,33-31-,41-38-/t60-/m0/s1;131759684;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0044631;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-28,32,34,39,42,48,51,60H,4-7,9-10,12-15,18,21-24,29-31,33,35-38,40-41,43-47,49-50,52-59H2,1-3H3/b11-8-,19-16-,20-17-,27-25-,28-26-,34-32-,42-39-,51-48-/t60-/m0/s1;131755681;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0049019;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-28,32,34,39,42,60H,4-7,9-10,12-15,18,22-23,29-31,33,35-38,40-41,43-59H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,27-25-,28-26-,34-32-,42-39-/t60-/m0/s1;131759831;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0049034;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24-28,32,34,39,42,48,51,60H,4-7,9-10,12-16,18-19,22-23,29-31,33,35-38,40-41,43-47,49-50,52-59H2,1-3H3/b11-8-,20-17-,24-21-,27-25-,28-26-,34-32-,42-39-,51-48-/t60-/m0/s1;131759846;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0052183;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17-18,20-21,25-28,34-35,40,42-43,45,60H,4-7,9-10,12-16,19,22-24,29-33,36-39,41,44,46-59H2,1-3H3/b11-8-,20-17-,21-18-,28-25-,34-26-,35-27-,43-40-,45-42-/t60-/m1/s1;131762874;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052295;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,25-28,34-35,40,43,60H,4-7,10,13-16,19,22-24,29-33,36-39,41-42,44-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,28-25-,34-26-,35-27-,43-40-/t60-/m1/s1;131762986;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052310;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,25-28,34-35,42,45,60H,4-7,10,13-16,19,22-24,29-33,36-41,43-44,46-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,28-25-,34-26-,35-27-,45-42-/t60-/m1/s1;131763001;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047599;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,26-27,34-35,40,42-43,45,60H,4-7,10,13-16,19,22-25,28-33,36-39,41,44,46-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,34-26-,35-27-,43-40-,45-42-/t60-/m1/s1;131758441;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052303;InChI=1S/C63H106O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,17-18,20-21,25-28,34-35,40,42-43,45,60H,4-8,10-11,13-16,19,22-24,29-33,36-39,41,44,46-59H2,1-3H3/b12-9-,20-17-,21-18-,28-25-,34-26-,35-27-,43-40-,45-42-/t60-/m1/s1;131762994;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
