hmdb_id;inchi;cid
HMDB0044346;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-27,29-30,33,54H,4-15,18,21-24,28,31-32,34-53H2,1-3H3/b19-16-,20-17-,27-25-,29-26-,33-30-/t54-/m0/s1;131755404
HMDB0048794;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-27,29,54H,4-15,18,22-23,28,30-53H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,29-26-/t54-/m0/s1;131759607
HMDB0044178;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h17,20,25-27,29-30,33,39,42,54H,4-16,18-19,21-24,28,31-32,34-38,40-41,43-53H2,1-3H3/b20-17-,27-25-,29-26-,33-30-,42-39-/t54-/m0/s1;131755246
HMDB0048663;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h17,20-21,24-27,29,35,38,54H,4-16,18-19,22-23,28,30-34,36-37,39-53H2,1-3H3/b20-17-,24-21-,27-25-,29-26-,38-35-/t54-/m0/s1;131759480
HMDB0048678;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h20-21,23-25,27,30,33,39,42,54H,4-19,22,26,28-29,31-32,34-38,40-41,43-53H2,1-3H3/b23-20-,24-21-,27-25-,33-30-,42-39-/t54-/m0/s1;131759494
HMDB0048679;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h21,24-27,29-30,33,39,42,54H,4-20,22-23,28,31-32,34-38,40-41,43-53H2,1-3H3/b24-21-,27-25-,29-26-,33-30-,42-39-/t54-/m0/s1;131759495
HMDB0045348;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-25,27,30,33,54H,4-6,8-9,11-15,17-18,20,22-23,26,28-29,31-32,34-53H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,33-30-/t54-/m1/s1;131756351
HMDB0044558;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,25,27,30,33,39,42,54H,4-6,8-9,11-15,17-18,20-24,26,28-29,31-32,34-38,40-41,43-53H2,1-3H3/b10-7-,19-16-,27-25-,33-30-,42-39-/t54-/m0/s1;131755610
HMDB0044537;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,25-27,29-30,33,54H,4-6,8-9,11-15,17-18,20-24,28,31-32,34-53H2,1-3H3/b10-7-,19-16-,27-25-,29-26-,33-30-/t54-/m0/s1;131755590
HMDB0044536;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19-20,23,25,27,30,33,54H,4-6,8-9,11-15,17-18,21-22,24,26,28-29,31-32,34-53H2,1-3H3/b10-7-,19-16-,23-20-,27-25-,33-30-/t54-/m0/s1;131755589
HMDB0044326;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-27,29,54H,4-7,9-10,12-15,18,21-24,28,30-53H2,1-3H3/b11-8-,19-16-,20-17-,27-25-,29-26-/t54-/m0/s1;131755384
HMDB0044159;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,17,20,25-27,29,35,38,54H,4-7,9-10,12-16,18-19,21-24,28,30-34,36-37,39-53H2,1-3H3/b11-8-,20-17-,27-25-,29-26-,38-35-/t54-/m0/s1;131755227
HMDB0048517;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24,26,29,35,38,54H,4-7,9-10,12-16,18-19,22-23,25,27-28,30-34,36-37,39-53H2,1-3H3/b11-8-,20-17-,24-21-,29-26-,38-35-/t54-/m0/s1;131759344
HMDB0048670;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-27-28-30-33-36-39-42-45-48-51-57(60)63-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24-27,29,54H,4-7,9-10,12-16,18-19,22-23,28,30-53H2,1-3H3/b11-8-,20-17-,24-21-,27-25-,29-26-/t54-/m0/s1;131759486
HMDB0045086;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,18-19,21,25,27-28,30,34,37,54H,4-15,17,20,22-24,26,29,31-33,35-36,38-53H2,1-3H3/b19-16-,21-18-,28-25-,30-27-,37-34-/t54-/m1/s1;131756093
HMDB0045112;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,18-19,21,25,27-28,30,36,39,54H,4-15,17,20,22-24,26,29,31-35,37-38,40-53H2,1-3H3/b19-16-,21-18-,28-25-,30-27-,39-36-/t54-/m1/s1;131756117
HMDB0049393;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,18-21,23,25,27-28,30,54H,4-15,17,22,24,26,29,31-53H2,1-3H3/b19-16-,21-18-,23-20-,28-25-,30-27-/t54-/m1/s1;131760190
HMDB0049887;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,21,24-26,28-29,34,37,54H,4-15,17-18,20,22-23,27,30-33,35-36,38-53H2,1-3H3/b19-16-,24-21-,28-25-,29-26-,37-34-/t54-/m1/s1;131760666
HMDB0049289;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19-20,23,25,27-28,30,34,37,54H,4-15,17-18,21-22,24,26,29,31-33,35-36,38-53H2,1-3H3/b19-16-,23-20-,28-25-,30-27-,37-34-/t54-/m1/s1;131760086
HMDB0049268;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19-21,23-25,28,34,37,54H,4-15,17-18,22,26-27,29-33,35-36,38-53H2,1-3H3/b19-16-,23-20-,24-21-,28-25-,37-34-/t54-/m1/s1;131760065
HMDB0052442;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-26,28-29,34,37,54H,4-15,18,21-24,27,30-33,35-36,38-53H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,37-34-/t54-/m1/s1;131763123
HMDB0052546;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-30,54H,4-15,18,21-24,31-53H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,30-27-;11007443
HMDB0050021;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18,21,25-30,36,39,54H,4-17,19-20,22-24,31-35,37-38,40-53H2,1-3H3/b21-18-,28-25-,29-26-,30-27-,39-36-;15664102
HMDB0049409;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18-19,21-22,26-27,29-30,36,39,54H,4-17,20,23-25,28,31-35,37-38,40-53H2,1-3H3/b21-18-,22-19-,29-26-,30-27-,39-36-/t54-/m0/s1;131760206
HMDB0049408;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18-23,27,30,36,39,54H,4-17,24-26,28-29,31-35,37-38,40-53H2,1-3H3/b21-18-,22-19-,23-20-,30-27-,39-36-;131760205
HMDB0045093;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,18-19,21,25,27-28,30,54H,4-6,8-9,11-15,17,20,22-24,26,29,31-53H2,1-3H3/b10-7-,19-16-,21-18-,28-25-,30-27-/t54-/m1/s1;131756099
HMDB0044932;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-25,28,34,37,54H,4-6,8-9,11-15,17-18,20,22-23,26-27,29-33,35-36,38-53H2,1-3H3/b10-7-,19-16-,24-21-,28-25-,37-34-/t54-/m1/s1;131755951
HMDB0049894;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-26,28-29,54H,4-6,8-9,11-15,17-18,20,22-23,27,30-53H2,1-3H3/b10-7-,19-16-,24-21-,28-25-,29-26-/t54-/m1/s1;131760673
HMDB0044959;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,25,27-28,30,34,37,54H,4-6,8-9,11-15,17-18,20-24,26,29,31-33,35-36,38-53H2,1-3H3/b10-7-,19-16-,28-25-,30-27-,37-34-/t54-/m1/s1;131755972
HMDB0049775;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,25-26,28-29,34,37,54H,4-6,8-9,11-15,17-18,20-24,27,30-33,35-36,38-53H2,1-3H3/b10-7-,19-16-,28-25-,29-26-,37-34-/t54-/m1/s1;131760560
HMDB0049296;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19-20,23,25,27-28,30,54H,4-6,8-9,11-15,17-18,21-22,24,26,29,31-53H2,1-3H3/b10-7-,19-16-,23-20-,28-25-,30-27-/t54-/m1/s1;131760093
HMDB0049150;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19-20,23,25,28,34,37,54H,4-6,8-9,11-15,17-18,21-22,24,26-27,29-33,35-36,38-53H2,1-3H3/b10-7-,19-16-,23-20-,28-25-,37-34-/t54-/m1/s1;131759951
HMDB0049275;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19-21,23-25,28,54H,4-6,8-9,11-15,17-18,22,26-27,29-53H2,1-3H3/b10-7-,19-16-,23-20-,24-21-,28-25-/t54-/m1/s1;131760072
HMDB0045301;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16,18-19,21,25,27-28,30,54H,4-8,10-11,13-15,17,20,22-24,26,29,31-53H2,1-3H3/b12-9-,19-16-,21-18-,28-25-,30-27-/t54-/m1/s1;131756304
HMDB0045323;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,18,21,25,27-28,30,36,39,54H,4-8,10-11,13-17,19-20,22-24,26,29,31-35,37-38,40-53H2,1-3H3/b12-9-,21-18-,28-25-,30-27-,39-36-/t54-/m1/s1;131756326
HMDB0050161;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,18,21,25-30,54H,4-8,10-11,13-17,19-20,22-24,31-53H2,1-3H3/b12-9-,21-18-,28-25-,29-26-,30-27-;14325549
HMDB0049556;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,18-19,21-22,26-27,29-30,54H,4-8,10-11,13-17,20,23-25,28,31-53H2,1-3H3/b12-9-,21-18-,22-19-,29-26-,30-27-/t54-/m0/s1;131760353
HMDB0045322;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,18-19,21-22,27,30,36,39,54H,4-8,10-11,13-17,20,23-26,28-29,31-35,37-38,40-53H2,1-3H3/b12-9-,21-18-,22-19-,30-27-,39-36-/t54-/m1/s1;131756325
HMDB0049555;InChI=1S/C57H100O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,18-23,27,30,54H,4-8,10-11,13-17,24-26,28-29,31-53H2,1-3H3/b12-9-,21-18-,22-19-,23-20-,30-27-;131760352
HMDB0054711;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h15-16,18-19,24,26,29-30,33,36,55H,4-14,17,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b18-15-,19-16-,26-24-,30-29-,36-33-/t55-/m1/s1;131765278
HMDB0054916;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h16,19,24,26,29-30,33,36,41,44,55H,4-15,17-18,20-23,25,27-28,31-32,34-35,37-40,42-43,45-54H2,1-3H3/b19-16-,26-24-,30-29-,36-33-,44-41-/t55-/m1/s1;131765460
HMDB0055806;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h7,10,16,19,24,26,29-30,33,36,55H,4-6,8-9,11-15,17-18,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b10-7-,19-16-,26-24-,30-29-,36-33-/t55-/m1/s1;131766314
HMDB0048405;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h15-16,18-19,24,26,29-30,33,36,55H,4-14,17,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b18-15-,19-16-,26-24-,30-29-,36-33-/t55-/m0/s1;131759246
HMDB0042953;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h16,19,24,26,29-30,33,36,42,45,55H,4-15,17-18,20-23,25,27-28,31-32,34-35,37-41,43-44,46-54H2,1-3H3/b19-16-,26-24-,30-29-,36-33-,45-42-/t55-/m0/s1;131754089
HMDB0042958;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h7,10,16,19,24,26,29-30,33,36,55H,4-6,8-9,11-15,17-18,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b10-7-,19-16-,26-24-,30-29-,36-33-/t55-/m0/s1;131754094
HMDB0048229;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-55(54-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h15-16,18-19,24,26,29-30,33,36,55H,4-14,17,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b18-15-,19-16-,26-24-,30-29-,36-33-/t55-/m1/s1;131759070
HMDB0042750;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-55(54-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h16,19,24,26,29-30,33,36,42,45,55H,4-15,17-18,20-23,25,27-28,31-32,34-35,37-41,43-44,46-54H2,1-3H3/b19-16-,26-24-,30-29-,36-33-,45-42-/t55-/m1/s1;131753887
HMDB0042900;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-24-26-28-29-30-31-33-36-39-42-45-48-51-57(59)62-55(54-61-56(58)50-47-44-41-38-35-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-32-27-25-23-20-17-14-11-8-5-2/h7,10,16,19,24,26,29-30,33,36,55H,4-6,8-9,11-15,17-18,20-23,25,27-28,31-32,34-35,37-54H2,1-3H3/b10-7-,19-16-,26-24-,30-29-,36-33-/t55-/m1/s1;131754037
HMDB0054110;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-35-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-36-32-24-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-25,27,30,33,38,41,55H,4-15,17-18,20,22-23,26,28-29,31-32,34-37,39-40,42-54H2,1-3H3/b19-16-,24-21-,27-25-,33-30-,41-38-/t55-/m1/s1;131764729
HMDB0055580;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-35-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-36-32-24-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-25,27,30,33,55H,4-6,8-9,11-15,17-18,20,22-23,26,28-29,31-32,34-54H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,33-30-/t55-/m1/s1;131766100
HMDB0055696;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-35-38-41-44-47-50-56(58)61-54-55(62-57(59)51-48-45-42-39-36-32-24-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,25,27,30,33,38,41,55H,4-6,8-9,11-15,17-18,20-24,26,28-29,31-32,34-37,39-40,42-54H2,1-3H3/b10-7-,19-16-,27-25-,33-30-,41-38-/t55-/m1/s1;131766215
HMDB0049062;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-25,27,30,33,39,42,55H,4-15,17-18,20,22-23,26,28-29,31-32,34-38,40-41,43-54H2,1-3H3/b19-16-,24-21-,27-25-,33-30-,42-39-/t55-/m0/s1;131759874
HMDB0049068;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-25,27,30,33,55H,4-6,8-9,11-15,17-18,20,22-23,26,28-29,31-32,34-54H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,33-30-/t55-/m0/s1;131759880
HMDB0044665;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-36-39-42-45-48-51-57(59)62-54-55(53-61-56(58)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,25,27,30,33,39,42,55H,4-6,8-9,11-15,17-18,20-24,26,28-29,31-32,34-38,40-41,43-54H2,1-3H3/b10-7-,19-16-,27-25-,33-30-,42-39-/t55-/m0/s1;131755715
HMDB0048852;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-36-39-42-45-48-51-57(59)62-55(54-61-56(58)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-25,27,30,33,39,42,55H,4-15,17-18,20,22-23,26,28-29,31-32,34-38,40-41,43-54H2,1-3H3/b19-16-,24-21-,27-25-,33-30-,42-39-/t55-/m1/s1;131759664
HMDB0048984;InChI=1S/C57H102O5/c1-4-7-10-13-16-19-22-25-27-29-30-33-36-39-42-45-48-51-57(59)62-55(54-61-56(58)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)53-60-52-49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-25,27,30,33,55H,4-6,8-9,11-15,17-18,20,22-23,26,28-29,31-32,34-54H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,33-30-/t55-/m1/s1;131759796
